LONGITUDE VZ	LATITUDE VZ	GLOBALID	REQUESTTYPE	REQUESTDATE	STREETSEGID	COMMENTS	USERTYPE
-77.00613725	38.94766487	{30F4B0B6-6E74-43EE-BBB1-D15E8498D2A7}	Other Driving Issue	2015-10-20T19:30:57.000Z	3315	Maryland drivers cut thur the side streets to this street using this street to avoid traffic congestion on North Capital St. causing traffic backups.	Car Driver
-77.00783613	38.95208442	{D7BBB3DA-D62D-421F-A679-281CC9D75E19}	Other Driving Issue	2015-10-20T19:31:32.000Z	12755	Maryland drivers cut thur the side streets to this street using this street to avoid traffic congestion on North Capital St. causing traffic backups.	Car Driver
-77.00782787	38.95283499	{B972AB92-640E-4BF2-80D8-6FBD5D6751CC}	Other Driving Issue	2015-10-20T19:32:13.000Z	1890	Maryland drivers cut thur the side streets to this street using this street to avoid traffic congestion on North Capital St. causing traffic backups.	Car Driver
-77.00626034	38.94844759	{15D78CB2-F1E2-4798-8743-5E9BDDF46CDD}	Other Driving Issue	2015-10-20T19:33:00.000Z	13052	Maryland drivers cut thur the side streets to this street using this street to avoid traffic congestion on North Capital St. causing traffic backups.	Car Driver
-76.99926192	38.9013393	{3D419546-4FC9-4946-AD3C-D00C52191F4A}	Other Biking Issue	2015-10-23T16:23:59.000Z	6761	"Construction workers on the north side in this block are blocking the bike lane with cones to divert the sidewalk around the work area during daytime hours, but providing no accommodation for bicyclists, so we are forced into oncoming traffic."	Biker
-77.01990364	38.90721867	{DDDA5E9E-0997-4E94-8C3E-B08DD4D05C3F}	Cyclist behavior	2015-10-23T16:33:17.000Z	4998	Cars drive so quickly on 6th Street and it is unsafe for bicyclists. Adding a protected bike lane on 6th street will make it safer for everyone and reduce injuries.	Biker
-76.99695828	38.90816014	{DEA241F9-144B-4054-9D22-A0E725FA82A6}	Failure to stop for pedestrians	2015-10-24T21:38:09.000Z	12871	Many cars speed by when pedestrians are trying to cross.	Pedestrian
-77.01755227	38.88743146	{AD88BA97-920C-48A0-A2D1-57B6C3E397E5}	Failure to stop for pedestrians	2015-10-23T16:33:43.000Z	6574	"Cars turning left from Independence onto 4th St get a leading green arrow, but often 2-3 cars continue to turn after the arrow has expired and the pedestrian signal has changed to walk, and then fail to stop for pedestrians in the crosswalk."	Pedestrian
-76.99011588	38.90664762	{6B8DAD3C-361C-4ACD-B993-20609BE53F13}	Other Biking Issue	2015-10-24T21:35:59.000Z	11048	"I commute on WV Avenue regularly. Commuter buses (and Circulator buses heading to the depot at night) do not give bikes ample room. Too many close calls, very unsafe. We need a full bike lane, not just a bike route."	Biker
-76.984994	38.91020796	{B5C37DBA-806B-4172-B210-93DAF3633519}	Failure to stop for pedestrians	2015-10-24T21:41:58.000Z	12226	"Many cars do not stop for pedestrians, which compounds the fact that pedestrians often cross in areas apart from the crosswalk."	Car Driver
-76.98583809	38.91050332	{6FB8C070-2F0E-42AF-80CB-3567A685571C}	Failure to stop for pedestrians	2015-10-24T21:43:09.000Z	150	Cars turning onto WV avenue from Mount Olivet often almost hit pedestrians because the light either doesn't have a green arrow or doesn't have a long enough one.	Pedestrian
-76.98744594	38.90800736	{A6973F3E-4B51-4D44-A262-212242FDA608}	Poor visibility	2015-10-24T21:40:08.000Z	5716	"Cars park beyond the No Parking sign for the corner but are NEVER ticketed. They use the space between the sign and the corner as a parking spot, blocking visibility turning R onto 11th street when coming down Holbrook Ter NE."	Car Driver
-77.00862856	38.90252367	{B0AD7E0B-2CFB-42ED-BCE3-AF6D44128DA6}	Other Biking Issue	2015-10-24T21:45:43.000Z	7159	We need a COMPLETE East-West bike route from NE DC/Gallaudet to Mt Vernon Square. Need bike lane from 10th and K NE to K and 3rd NW.	Biker
-77.00905194	38.9118671	{664B2268-9FBB-4B2A-A925-AF10EC07B2F1}	Failure to stop for pedestrians	2015-10-25T01:27:38.000Z	462	"Pedestrian signal badly needed. Crosswalk is already there, but it is confusing/scary for pedestrians to dare venture into the street on a red light (will it turn green as soon as I srep into the street?)"	Pedestrian
-77.01616948	38.95874058	{6FD8283F-9D69-4EA4-8C5B-D1AA9E18824C}	Failure to stop for pedestrians	2015-10-26T20:04:35.000Z	8616	Crosswalks at 3rd and Madison are unmarked. Cars do not stop for pedestrians. Consider striping crosswalks here.	Pedestrian
-77.01989865	38.9627076	{3D94738D-F354-4DCE-AD83-841413C8EBA3}	Stop sign running	2015-10-26T20:17:50.000Z	5721	"Drivers ignore stop signs on 5th street, especially when trying to get around buses."	Pedestrian
-77.04023314	38.90374934	{3AA83EF1-B169-4117-960B-B3697C4182F9}	Other Biking Issue	2015-10-27T02:14:52.000Z	8858	Drivers turning left from L st. (east-bound) onto Connecticut (North-bound) will routinely move into the bike lane in order to turn left. This pushes cyclists into traffic.	Biker
-76.97969523	38.93410129	{C50C742C-0352-4CD3-BCEF-7A75FBB1897D}	Cyclist behavior	2015-10-27T13:27:44.000Z	2101	"Bicyclists don't stop for chlidren in the crosswalk head to school in the morning, even though there is a stop sign.

Enforce!"	Pedestrian
-77.00904965	38.9155716	{F1106631-4F9B-403E-A479-9A7C6FBE74A8}	Double parking	2015-10-27T17:31:56.000Z	4188	Double Parking on weekends at St. Martin's Church.	Biker
-77.03475628	38.91968864	{085459A9-FA0F-4F9F-9ABC-4E6DB50C5699}	Cyclist behavior	2015-10-27T18:19:39.000Z	1195	"Bikers go South the wrong way down this bike lane frequently.  It is very dangerous because pedestrians aren't looking for traffic going the wrong way down a one way street.  In addition, it is downhill so bikers pick up a lot of speed."	Pedestrian
-77.01990223	38.90650968	{BBF7157B-46F4-4A39-8EF8-907B155FB7F5}	Speeding	2015-10-28T00:52:42.000Z	4998	Pretty consistent speeding all hours of the day.	Pedestrian
-77.02162959	38.97810268	{E73FB593-DF8A-4948-9413-2D32DB0235EF}	Accessibility Issue	2015-10-28T01:01:04.000Z	9044	"Help! I'm a mom with three babies, and we cannot push our stroller down the Blair Rd sidewalk. It is narrow, with crumbling brick, dangerous holes, fire hydrants in the middle of the walkway, and inches away from speeding traffic. Please repair."	Pedestrian
-77.02176484	38.9782476	{A7FFE3B5-3985-4158-BB71-D5BBD15BAA8B}	Stop sign running	2015-10-28T01:03:03.000Z	9044	"Cars blatantly speed through the stop sign at Blair and Fern roads, especially in the middle of the night. There are drag races on the road between silver spring and Takoma park. Please help before someone is badly hurt!"	Pedestrian
-77.02152717	38.97799313	{29F5CDB0-71C3-4498-BDF8-7F9DA6F1EFA7}	Speeding	2015-10-28T01:05:42.000Z	9044	"There are eleven small children that live around the intersection of Blair and Fern. We greatly fear for our kids, because of speeding drivers who ignore the stop sign and refuse to let pedestrians cross the street. Please help."	Pedestrian
-77.03635171	38.97952893	{5B185B01-E560-4173-A8FD-138A492BF4FF}	Poor visibility	2015-10-28T11:55:26.000Z	9395	STREET LIGHT NOT WORKING CONSISTENTLY. OFTEN OFF  NIGHTS/EARLY MORNINGS. NEAREST LIGHT TO NORTHBOUND BUS STOP MAKING IT DIFFICULT FOR A BUS DRIVER TO SEE A PEDESTRIAN AWAITING THE BUS	Pedestrian
-77.03635147	38.97932259	{7C213C3F-586D-4BBB-B45D-6882ED5EBEF9}	Poor visibility	2015-10-28T11:56:36.000Z	3527	STREET LIGHT NOT WORKING CONSISTENTLY. OFTEN OFF  NIGHTS/EARLY MORNINGS. NEAREST LIGHT TO SOUTHBOUND BUS STOP MAKING IT DIFFICULT FOR A BUS DRIVER TO SEE A PEDE	Pedestrian
-76.99011528	38.94754664	{DA43D479-E1AE-49B0-8BF4-619F1693E611}	Speeding	2015-10-29T17:22:50.000Z	113	Speeding is a big issue coming downhill (westward) on South Dakota Ave.	Pedestrian
-76.9903256	38.94769758	{BA578647-E777-47C5-978A-37225AE2780D}	Accessibility Issue	2015-10-29T17:23:32.000Z	1759	There is no pedestrian crossing signal on the west side of this intersection	Pedestrian
-76.99024539	38.94721447	{FA045BB7-A5A7-4E06-8F3C-A7144B05119E}	Failure to stop for pedestrians	2015-10-29T17:25:21.000Z	5573	"There is a crosswalk here, but no stop sign. No one stops for pedestrians in the crosswalk. It is a lot like the Frogger game, particularly for folks trying to catch the 80 bus going in either direction."	Pedestrian
-76.98951733	38.94943403	{1A5E918A-F184-4836-A57E-32049595E71B}	Jaywalking	2015-10-29T17:26:55.000Z	12774	"There is a community center, a popular church, and a bus stop on the east side of the street. People cross here, but there is no cross walk. It is dangerous for everyone."	Pedestrian
-76.99056687	38.94796718	{27BFEA76-6635-45DD-89DF-FE07F9AC9463}	Poor visibility	2015-10-29T17:28:16.000Z	13034	"For people turning right onto 12th street from South Dakota, heading west, the crosswalk has poor visibility and is dangerous for pedestrians."	Car Driver
-76.9797312	38.94409436	{02C69FD1-49B3-4524-8A8C-DA9ED8EACA45}	Speeding	2015-10-28T12:12:30.000Z	9721	vehicles speed down Michigan often up to 40	Pedestrian
-76.97979399	38.94401047	{6D7FB993-A7E9-4C04-9234-47E873844BED}	Failure to stop for pedestrians	2015-10-28T12:14:24.000Z	9721	Not only do cars speed they completely ignore the crosswalk. I just came very close to meeting my maker this morning because of that.	Pedestrian
-76.97966586	38.94418181	{1B47EEE8-1942-4581-ADE3-32B3090DF44F}	Other Walking Issue	2015-10-28T12:16:46.000Z	9721	The crosswalk is very faded	Pedestrian
-76.99014988	38.94757148	{46F4D141-DBAF-4D89-B9D9-28CE93B4A591}	Accessibility Issue	2015-10-29T17:24:29.000Z	113	"There is no sloped curb/ramp at the east side of the intersection, but no pedestrian signal on the west side, leaving a very dangerous crossing for everyone, but particularly those in wheelchairs/in strollers."	Pedestrian
-76.98953076	38.95027661	{3E151F5D-D798-45B3-B42C-2292D635C0B3}	Stop sign running	2015-10-29T17:26:08.000Z	2860	Someone was killed here after being hit by a car recently (October 2015). A traffic light would help.	Pedestrian
-76.97200507	38.87473814	{35F1913E-98B9-44AB-8BE3-FD517EE68E1D}	Other Driving Issue	2015-10-29T18:19:21.000Z	8195	Cars ignore one-way restrictions before 9:30 a.m. along Fairlawn. Dangerous for other drivers and peds.	Pedestrian
-76.96080185	38.87268352	{FB1A8F83-71FA-46C2-B3EE-35B76B042CDC}	Other Walking Issue	2015-10-29T18:20:45.000Z	293	For a several block stretch on the west side there is no sidewalk.	Pedestrian
-77.04344674	38.90725019	{3A205440-B3B9-40D5-94B4-923B50249F37}	Other Driving Issue	2015-10-30T14:46:42.000Z	631	"Motorists do not stop here, and they block crosswalks. I see pedestrians who are afraid to cross the street because so many cars clog up the intersection. And when there isnt congestion, cars just blow through w/o stopping"	Pedestrian
-77.03019902	38.94822968	{69FD4A40-E556-49E5-8E78-F4C187886969}	Other Walking Issue	2015-10-31T01:43:59.000Z	4131	Poor line of sight from corner of Decatur and Arkansas for pedestrians trying to cross Arkansas caused by retaining wall and fence and the angle of the road.	Pedestrian
-77.02995108	38.94842595	{FFD77D71-1893-4CFD-93D0-16D76FC8F89C}	Speeding	2015-10-31T01:47:32.000Z	6471	Obstructed view and poor visibility combined with speeding cars taking a right from 13th Street at a green light onto Arkansas make crossing this intersection dangerous for cars.	Car Driver
-77.04594076	38.89736075	{4F9D8DD6-AD65-4CC3-AA8C-6466209EC00B}	Other Biking Issue	2015-10-31T16:02:56.000Z	7474	"No safe space for bicycles, even though road is wide enough for bicycle facilities."	Biker
-76.98831343	38.89479108	{89EEB4FB-44EF-4FA4-8714-81A505E94343}	Failure to stop for pedestrians	2015-11-02T14:20:14.000Z	12017	"Most dangerous during morning rush hours, but ALL of the time, there is very little observance of the 4-way stop signs.  Many moning commuters are very aggressive about not stopping for any reason."	Pedestrian
-76.98723794	38.89479058	{91540EC6-03EA-4C02-B7CC-D722CBD74299}	Other Driving Issue	2015-11-02T14:23:54.000Z	8767	"This 1300 block of D St NE is 2-way, but the 1200 block is One Way eastbound.  Vehicles often drive down the middle of the 1300 block, or even in the left-hand lane.  Also, dangerous for pedestrians and bike not expecting someone on the wrong side!"	Car Driver
-77.00588724	38.90550732	{0C5FA618-E77C-4665-B96C-B6B09746968D}	Other Biking Issue	2015-11-02T18:45:18.000Z	2004	"Cars are routinely driving in, and/or parking in the separated cycle track on First Street, NE"	Biker
-77.00357259	38.90724471	{8600F813-569E-4758-8F85-239350AAC641}	Failure to stop for pedestrians	2015-11-03T16:03:46.000Z	13955	The raised table street between the ATF building and the Metro Entrance has a stop sign on one side and no stop sign on the other.  It needs to have stop signs on both sides.  Pedestrians have been hit.	Pedestrian
-77.00351571	38.90724474	{FF37022B-A8AD-4DB6-9E34-AFC0682F91B0}	Failure to stop for pedestrians	2015-11-03T16:07:38.000Z	13955	"The abandoned pedestrian crossing stripes installed for construction have not been removed, creating a confusing array of conflicting pedestrian crossings adjacent to the raised table streetbed."	Pedestrian
-77.03649049	38.92653308	{9C0D6492-CCBC-4155-BDAC-22E409F3EAC3}	Other Driving Issue	2015-11-03T18:16:15.000Z	5744	There is insufficient room for traffic headed east bound on Columbia Rd that is turning left to go north on 16th Street. There is room for 2 or 3 cars at the light and that's it. Perhaps that should not be allowed?	Car Driver
-77.00361551	38.90724468	{B3E22FE8-4FA4-45E9-B571-CCAD8E1C44E7}	Failure to stop for pedestrians	2015-11-03T16:06:01.000Z	13955	The raised table roadbed provides for crossing the diagonal from the ATF to the Metro entrance.  The large pedestrian  crossing area needs to be better delineated to inform drivers of the wide pedestrian zone.	Pedestrian
-77.00352158	38.90724474	{1162F3F8-D9F1-484C-91F3-9A7CCA26B15C}	Stop sign running	2015-11-03T16:10:29.000Z	13955	"There is a stop sign on one side of the pedestrian crossing, but is missing on the other side.  This is confusing, dangerous, and encourages cars to speed through the very wide pedestrian tablet crossing.  Both sides need a stop sign."	Pedestrian
-77.00352154	38.90724474	{F60EFD4A-A884-458D-B121-D5C4D842A0DE}	Red light running	2015-11-03T16:12:36.000Z	13955	"The wide pedestrian crossing has a stop sign on one side but not the other, encouraging drivers to speed through the wide tabletop pedestrian crossing area between the ATF and the M Street Metro entrance."	Pedestrian
-77.00351574	38.90737796	{366BD45B-0AB3-4E04-9A21-5C589218D86C}	Stop sign running	2015-11-03T16:13:18.000Z	13974	"The wide pedestrian crossing has a stop sign on one side but not the other, encouraging drivers to speed through the wide tabletop pedestrian crossing area between the ATF and the M Street Metro entrance."	Pedestrian
-77.02704035	38.91112843	{E602CEF8-228C-47A9-A14E-CCE16FA9FCED}	Red light running	2015-11-04T20:39:06.000Z	8927	South bound 11th street cars frequently blow this red light. (Today witnessed school bus do this). Not sure if it's due to confusion over the light a 1/2 block ahead at RI Ave or just terrible drivers doing terrible things.	Pedestrian
-77.01216447	38.90646657	{37BC13E4-E496-4CEE-82A1-0543C44C143D}	Long wait to cross	2015-11-05T16:47:23.000Z	10637	"In the morning and evening, pedestrian traffic has to wait absurdly long times to cross, even when vehicle traffic is at a standstill."	Pedestrian
